unix_ms,rel_timestamp,frame,event,side,screen_pos_x,screen_pos_y,screen_pos_z,target_name
1742764877644,2.754214,515,,Right,704.7352,742.4551,49.85169,
1742764877644,2.754214,515,,Center,705.2336,742.4551,49.85169,
1742764877672,2.782737,517,,Left,704.9487,742.4076,49.85031,
1742764877672,2.782737,517,,Right,703.9521,742.4076,49.85031,
1742764877672,2.782737,517,,Center,704.4504,742.4077,49.85031,
1742764877700,2.810019,519,,Left,706.9186,742.7794,49.85487,
1742764877700,2.810019,519,,Right,705.9221,742.7795,49.85487,
1742764877700,2.810019,519,,Center,706.4203,742.7795,49.85487,
1742764877727,2.838191,521,,Left,704.1043,744.8212,49.86031,
1742764877727,2.838191,521,,Right,703.1078,744.8212,49.86031,
1742764877727,2.838191,521,,Center,703.6061,744.8212,49.86031,
1742764877755,2.865657,523,,Left,705.8962,744.9481,49.86348,
1742764877755,2.865657,523,,Right,704.8998,744.9481,49.86348,
1742764877755,2.865657,523,,Center,705.3981,744.9481,49.86348,
1742764877783,2.893441,525,,Left,706.3145,748.0279,49.87769,
1742764877783,2.893441,525,,Right,705.3184,748.0279,49.87769,
1742764877783,2.893441,525,,Center,705.8164,748.0279,49.87769,
1742764877811,2.921451,527,,Left,771.1331,764.4378,49.82009,
1742764877811,2.921451,527,,Right,770.1359,764.4378,49.82009,
1742764877811,2.921451,527,,Center,770.6345,764.4378,49.82009,
1742764877839,2.949967,529,,Left,771.2695,764.3141,49.81897,
1742764877839,2.949967,529,,Right,770.2722,764.3141,49.81897,
1742764877839,2.949967,529,,Center,770.7708,764.3141,49.81897,
1742764877867,2.977571,531,,Left,795.0457,764.5081,49.67591,
1742764877867,2.977571,531,,Right,794.0455,764.5081,49.6759,
1742764877867,2.977571,531,,Center,794.5456,764.5081,49.6759,
1742764877895,3.005343,533,,Left,795.0728,771.5247,49.69185,
1742764877895,3.005343,533,,Right,794.073,771.5247,49.69186,
1742764877895,3.005343,533,,Center,794.5729,771.5247,49.69186,
1742764877923,3.032811,535,,Left,778.4274,766.1572,49.78605,
1742764877923,3.032811,535,,Right,777.4294,766.1572,49.78605,
1742764877923,3.032811,535,,Center,777.9284,766.1572,49.78605,
1742764877950,3.060895,537,,Left,775.246,764.5287,49.79913,
1742764877951,3.060895,537,,Right,774.2484,764.5287,49.79913,
1742764877951,3.060895,537,,Center,774.7472,764.5287,49.79913,
1742764877979,3.08862,539,,Left,775.3318,763.9387,49.79713,
1742764877979,3.08862,539,,Right,774.334,763.9387,49.79713,
1742764877979,3.08862,539,,Center,774.8328,763.9387,49.79713,
1742764878006,3.117124,541,,Left,775.8122,764.6808,49.79644,
1742764878006,3.117124,541,,Right,774.8144,764.6808,49.79645,
1742764878006,3.117124,541,,Center,775.3132,764.6808,49.79644,
1742764878034,3.144752,543,,Left,773.6334,774.5298,49.82928,
1742764878034,3.144752,543,,Right,772.6363,774.5298,49.82928,
1742764878034,3.144752,543,,Center,773.1349,774.5298,49.82928,
1742764878062,3.172528,545,,Left,763.6235,773.8943,49.87489,
1742764878062,3.172528,545,,Right,762.6272,773.8943,49.87489,
1742764878062,3.172528,545,,Center,763.1253,773.8943,49.87489,
1742764878090,3.200218,547,,Left,763.3167,775.566,49.87903,
1742764878090,3.200218,547,,Right,762.3206,775.566,49.87903,
1742764878090,3.200218,547,,Center,762.8186,775.566,49.87903,
1742764878118,3.228296,549,,Left,765.3438,771.7329,49.86366,
1742764878118,3.228296,549,,Right,764.3474,771.7329,49.86366,
1742764878118,3.228296,549,,Center,764.8456,771.7329,49.86366,
1742764878146,3.256017,551,,Left,765.2512,771.8062,49.86406,
1742764878146,3.256017,551,,Right,764.2548,771.8062,49.86406,
1742764878146,3.256017,551,,Center,764.7531,771.8063,49.86406,
1742764878173,3.284218,553,,Left,770.0721,774.7161,49.84728,
1742764878173,3.284218,553,,Right,769.0753,774.7161,49.84728,
1742764878173,3.284218,553,,Center,769.5737,774.7161,49.84728,
1742764878201,3.311766,555,,Left,765.0938,774.672,49.8701,
1742764878201,3.311766,555,,Right,764.0975,774.672,49.87009,
1742764878201,3.311766,555,,Center,764.5956,774.672,49.87009,
1742764878229,3.339924,557,,Left,762.4966,774.4683,49.88081,
1742764878229,3.339924,557,,Right,761.5005,774.4683,49.88082,
1742764878229,3.339924,557,,Center,761.9986,774.4683,49.88081,
1742764878257,3.367394,559,,Left,762.8582,771.908,49.87474,
1742764878257,3.367394,559,,Right,761.8621,771.908,49.87474,
1742764878257,3.367394,559,,Center,762.3601,771.908,49.87474,
1742764878285,3.39518,561,,Left,762.7973,771.71,49.87463,
1742764878285,3.39518,561,,Right,761.8011,771.71,49.87463,
1742764878285,3.39518,561,,Center,762.2993,771.71,49.87463,
1742764878313,3.423241,563,,Left,747.9838,768.7371,49.91857,
1742764878313,3.423241,563,,Right,746.9884,768.7371,49.91857,
1742764878313,3.423241,563,,Center,747.4861,768.7371,49.91857,
1742764878340,3.451318,565,,Left,748.1135,769.1338,49.91909,
1742764878341,3.451318,565,,Right,747.1182,769.1338,49.91909,
1742764878341,3.451318,565,,Center,747.6158,769.1338,49.91909,
1742764878368,3.479012,567,,Left,743.2778,769.3726,49.93134,
1742764878368,3.479012,567,,Right,742.2828,769.3726,49.93134,
1742764878368,3.479012,567,,Center,742.7802,769.3727,49.93134,
1742764878396,3.506781,569,,Left,742.7483,769.2236,49.9322,
1742764878396,3.506781,569,,Right,741.7533,769.2236,49.9322,
1742764878396,3.506781,569,,Center,742.2507,769.2236,49.9322,
1742764878424,3.534555,571,,Left,739.1192,768.354,49.93752,
1742764878424,3.534555,571,,Right,738.1243,768.354,49.93751,
1742764878424,3.534555,571,,Center,738.6218,768.354,49.93751,
1742764878452,3.562542,573,,Left,739.0087,767.7183,49.93629,
1742764878452,3.562542,573,,Right,738.0138,767.7183,49.93629,
1742764878452,3.562542,573,,Center,738.5113,767.7183,49.9363,
1742764878480,3.590229,575,,Left,739.0916,766.001,49.93199,
1742764878480,3.590229,575,,Right,738.0966,766.001,49.93199,
1742764878480,3.590229,575,,Center,738.5941,766.001,49.93199,
1742764878508,3.618421,577,,Left,739.2542,765.7753,49.93119,
1742764878508,3.618421,577,,Right,738.2591,765.7753,49.93119,
1742764878508,3.618421,577,,Center,738.7567,765.7753,49.93118,
1742764878536,3.646191,579,,Left,740.3949,769.2116,49.93724,
1742764878536,3.646191,579,,Right,739.4,769.2116,49.93724,
1742764878536,3.646191,579,,Center,739.8975,769.2116,49.93724,
1742764878563,3.674009,581,,Left,744.3098,763.7744,49.91531,
1742764878564,3.674009,581,,Right,743.3145,763.7744,49.91531,
1742764878564,3.674009,581,,Center,743.8121,763.7744,49.91531,
1742764878592,3.702035,583,,Left,745.7245,762.9644,49.9097,
1742764878592,3.702035,583,,Right,744.7291,762.9644,49.90971,
1742764878592,3.702035,583,,Center,745.2269,762.9644,49.90971,
1742764878619,3.729552,585,,Left,745.8304,763.0492,49.90972,
1742764878619,3.729552,585,,Right,744.8348,763.0492,49.90972,
1742764878619,3.729552,585,,Center,745.3326,763.0492,49.90972,
1742764878647,3.757411,587,,Left,746.6581,760.4655,49.90004,
1742764878647,3.757411,587,,Right,745.6624,760.4655,49.90004,
1742764878647,3.757411,587,,Center,746.1602,760.4655,49.90004,
1742764878675,3.785358,589,,Left,746.8593,759.8766,49.89773,
1742764878675,3.785358,589,,Right,745.8635,759.8766,49.89773,
1742764878675,3.785358,589,,Center,746.3613,759.8766,49.89773,
1742764878703,3.813463,591,,Left,746.9653,760.2051,49.89843,
1742764878703,3.813463,591,,Right,745.9696,760.2051,49.89843,
1742764878703,3.813463,591,,Center,746.4674,760.2051,49.89843,
1742764878731,3.841267,593,,Left,746.6801,761.3298,49.9026,
1742764878731,3.841267,593,,Right,745.6845,761.3298,49.9026,
